2024-01-02 15:01:128 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:262 INFO  ProductPage :116 - Click on Blue Top Add to Cart button : [[[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //div[@class = 'productinfo text-center']/p]]
2024-01-02 15:01:354 INFO  ProductPage :144 - Clicking on the view cart link: [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //u[normalize-space()='View Cart']]
2024-01-02 15:01:525 INFO  ShoppingCartPage :55 - Getting shopiing cart text : [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //li[@class='active']]
2024-01-02 15:01:72 INFO  ShoppingCartPage :79 - Clicking on X to remove product from cart: [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //i[@class='fa fa-times']]
2024-01-02 15:01:101 INFO  ShoppingCartPage :82 - Getting shopping cart is empty text : [[ChromeDriver: chrome on windows (6af566caf0ecf823b653fe5accca4027)] -> xpath: //b[normalize-space()='Cart is empty!']]
2024-01-02 15:01:592 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:672 INFO  ProductPage :164 - Getting Category text: [[ChromeDriver: chrome on windows (6c8a70ddde794cf6774aa2e1f39a3900)] -> xpath: //h2[normalize-space()='Category']]
2024-01-02 15:01:257 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:317 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:359 INFO  HomePage :148 - Clicking on header option Product : [[ChromeDriver: chrome on windows (cc431fa09155f7d0a9a69a6a5fdbbb5e)] -> xpath: //a[@href='/products']]
2024-01-02 15:01:755 INFO  ProductPage :214 - Getting Sub Menu Page Title : Proxy element for: DefaultElementLocator 'By.xpath: //h2[normalize-space()='Women - Dress Products']'
2024-01-02 15:01:325 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:431 INFO  HomePage :148 - Clicking on header option Product : [[ChromeDriver: chrome on windows (2c8892d2c333fa6154be020996d10b4b)] -> xpath: //a[@href='/products']]
2024-01-02 15:01:102 INFO  ProductPage :101 - Getting all product text[[ChromeDriver: chrome on windows (2c8892d2c333fa6154be020996d10b4b)] -> xpath: //h2[normalize-space()='All Products']]
2024-01-02 15:01:580 INFO  ProductPage :124 - Sending the data to search product field [[ChromeDriver: chrome on windows (2c8892d2c333fa6154be020996d10b4b)] -> id: search_product]
2024-01-02 15:01:152 INFO  ProductPage :129 - Clicking on search button[[ChromeDriver: chrome on windows (2c8892d2c333fa6154be020996d10b4b)] -> xpath: //i[@class='fa fa-search']]
2024-01-02 15:01:872 INFO  ProductPage :133 - Verifying the searched Products text[[ChromeDriver: chrome on windows (2c8892d2c333fa6154be020996d10b4b)] -> xpath: //h2[normalize-space()='Searched Products']]
2024-01-02 15:01:922 INFO  ProductPage :138 - Getting Searched Product name: [[ChromeDriver: chrome on windows (2c8892d2c333fa6154be020996d10b4b)] -> xpath: //div[@class='productinfo text-center']//p]
2024-01-02 15:01:119 INFO  ProductPage :109 - Hovering mouse over Blue Top : [[[ChromeDriver: chrome on windows (2c8892d2c333fa6154be020996d10b4b)] -> xpath: //div[@class = 'productinfo text-center']/p]]
2024-01-02 15:01:260 INFO  ProductPage :116 - Click on Blue Top Add to Cart button : [[[ChromeDriver: chrome on windows (2c8892d2c333fa6154be020996d10b4b)] -> xpath: //div[@class = 'productinfo text-center']/p]]
2024-01-02 15:01:962 INFO  ProductPage :144 - Clicking on the view cart link: [[ChromeDriver: chrome on windows (2c8892d2c333fa6154be020996d10b4b)] -> xpath: //u[normalize-space()='View Cart']]
2024-01-02 15:01:547 INFO  ShoppingCartPage :62 - Getting Blue Top from shopping cart : [[[ChromeDriver: chrome on windows (2c8892d2c333fa6154be020996d10b4b)] -> xpath: //td[@class = 'cart_description']/h4/a]]
2024-01-02 15:01:576 INFO  HomePage :118 - Clicking on header option Signup/Login : [[ChromeDriver: chrome on windows (2c8892d2c333fa6154be020996d10b4b)] -> xpath: //a[normalize-space()='Signup / Login']]
2024-01-02 15:01:818 INFO  HomePage :58 - Getting text as Login to your account : [[ChromeDriver: chrome on windows (2c8892d2c333fa6154be020996d10b4b)] -> xpath: //h2[normalize-space()='Login to your account']]
2024-01-02 15:01:250 INFO  HomePage :80 - Sending data to Email Address Field in Login : [[ChromeDriver: chrome on windows (2c8892d2c333fa6154be020996d10b4b)] -> xpath: //input[@data-qa='login-email']]
2024-01-02 15:01:373 INFO  HomePage :82 - Sending data to Password Field in Login : [[ChromeDriver: chrome on windows (2c8892d2c333fa6154be020996d10b4b)] -> xpath: //input[@placeholder='Password']]
2024-01-02 15:01:01 INFO  HomePage :88 - Clicking on Login button : [[ChromeDriver: chrome on windows (2c8892d2c333fa6154be020996d10b4b)] -> xpath: //button[normalize-space()='Login']]
2024-01-02 15:01:35 INFO  HomePage :153 - Clicking on cart option : [[ChromeDriver: chrome on windows (2c8892d2c333fa6154be020996d10b4b)] -> xpath: //a[normalize-space()='Cart']]
2024-01-02 15:01:328 INFO  ShoppingCartPage :62 - Getting Blue Top from shopping cart : [[[ChromeDriver: chrome on windows (2c8892d2c333fa6154be020996d10b4b)] -> xpath: //td[@class = 'cart_description']/h4/a]]
2024-01-02 15:01:60 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:111 INFO  HomePage :148 - Clicking on header option Product : [[ChromeDriver: chrome on windows (b8e91ffeeb1e9adb42f3cb85f545f39c)] -> xpath: //a[@href='/products']]
2024-01-02 15:01:433 INFO  ProductPage :101 - Getting all product text[[ChromeDriver: chrome on windows (b8e91ffeeb1e9adb42f3cb85f545f39c)] -> xpath: //h2[normalize-space()='All Products']]
2024-01-02 15:01:782 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:871 INFO  HomePage :202 - Scroll down to the recommended items
2024-01-02 15:01:973 INFO  HomePage :210 - Getting recommended items text : [[ChromeDriver: chrome on windows (8eed26866e4585f575dcdca4292c1f02)] -> xpath: //h2[normalize-space()='recommended items']]
2024-01-02 15:01:570 INFO  HomePage :219 - Click on Winter Top Add to Cart button : [[ChromeDriver: chrome on windows (8eed26866e4585f575dcdca4292c1f02)] -> xpath: //div[@id = 'recommended-item-carousel']//div[@class = 'productinfo text-center']/p]
2024-01-02 15:01:291 INFO  ProductPage :144 - Clicking on the view cart link: [[ChromeDriver: chrome on windows (8eed26866e4585f575dcdca4292c1f02)] -> xpath: //u[normalize-space()='View Cart']]
2024-01-02 15:01:726 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:779 INFO  HomePage :118 - Clicking on header option Signup/Login : [[ChromeDriver: chrome on windows (9e07e70275429ae874e425fff3c24f89)] -> xpath: //a[normalize-space()='Signup / Login']]
2024-01-02 15:01:865 INFO  HomePage :61 - Getting text as New User Signup! : [[ChromeDriver: chrome on windows (9e07e70275429ae874e425fff3c24f89)] -> xpath: //h2[normalize-space()='New User Signup!']]
2024-01-02 15:01:484 INFO  HomePage :73 - Sending the name text to signup field : [[ChromeDriver: chrome on windows (9e07e70275429ae874e425fff3c24f89)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 15:01:585 INFO  HomePage :75 - Sending the email text to signup field : [[ChromeDriver: chrome on windows (9e07e70275429ae874e425fff3c24f89)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 15:01:154 INFO  HomePage :91 - Clicking on Signup button : [[ChromeDriver: chrome on windows (9e07e70275429ae874e425fff3c24f89)] -> xpath: //button[normalize-space()='Signup']]
2024-01-02 15:01:100 INFO  RegisterPage :104 - Selecting radio button Mrs.
2024-01-02 15:01:266 INFO  RegisterPage :107 - Sending password to password field[[ChromeDriver: chrome on windows (9e07e70275429ae874e425fff3c24f89)] -> id: password]
2024-01-02 15:01:524 INFO  RegisterPage :109 - Selecting day from Day dropdown in DOB12
2024-01-02 15:01:657 INFO  RegisterPage :111 - Selecting month from Month dropdown in DOBApril
2024-01-02 15:01:804 INFO  RegisterPage :113 - Selecting year from Year dropdown in DOB1993
2024-01-02 15:01:957 INFO  RegisterPage :115 - Sending firstname to First Name field[[ChromeDriver: chrome on windows (9e07e70275429ae874e425fff3c24f89)] -> id: first_name]
2024-01-02 15:01:125 INFO  RegisterPage :117 - Sending lastname to Last Name fieldDevani
2024-01-02 15:01:289 INFO  RegisterPage :119 - Sending address1 to Address1 fieldKrishnakunj
2024-01-02 15:01:462 INFO  RegisterPage :121 - Sending address2 to Address2 fieldVastrapur
2024-01-02 15:01:565 INFO  RegisterPage :123 - Selecting country from Country dropdownIndia
2024-01-02 15:01:696 INFO  RegisterPage :125 - Sending state to State fieldGujarat
2024-01-02 15:01:894 INFO  RegisterPage :127 - Sending city to City fieldAhmedabad
2024-01-02 15:01:78 INFO  RegisterPage :129 - Sending zipcode to Zipcode field380015
2024-01-02 15:01:264 INFO  RegisterPage :131 - Sending mobilenumber to Mobile Number field[[ChromeDriver: chrome on windows (9e07e70275429ae874e425fff3c24f89)] -> id: mobile_number]
2024-01-02 15:01:391 INFO  RegisterPage :140 - Clicking on News Letter Subscription Check Box : [[ChromeDriver: chrome on windows (9e07e70275429ae874e425fff3c24f89)] -> xpath: //input[@id='newsletter']]
2024-01-02 15:01:493 INFO  RegisterPage :145 - Clicking on Receive Special Offer Check Box : [[ChromeDriver: chrome on windows (9e07e70275429ae874e425fff3c24f89)] -> xpath: //input[@id='optin']]
2024-01-02 15:01:209 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:263 INFO  HomePage :118 - Clicking on header option Signup/Login : [[ChromeDriver: chrome on windows (5ca58652aba27c031329fe5da942bec8)] -> xpath: //a[normalize-space()='Signup / Login']]
2024-01-02 15:01:337 INFO  HomePage :61 - Getting text as New User Signup! : [[ChromeDriver: chrome on windows (5ca58652aba27c031329fe5da942bec8)] -> xpath: //h2[normalize-space()='New User Signup!']]
2024-01-02 15:01:481 INFO  HomePage :99 - Sending name to signup field : [[ChromeDriver: chrome on windows (5ca58652aba27c031329fe5da942bec8)] -> xpath: //input[@placeholder='Name']]
2024-01-02 15:01:619 INFO  HomePage :104 - Sending email to the email field : [[ChromeDriver: chrome on windows (5ca58652aba27c031329fe5da942bec8)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 15:01:675 INFO  HomePage :91 - Clicking on Signup button : [[ChromeDriver: chrome on windows (5ca58652aba27c031329fe5da942bec8)] -> xpath: //button[normalize-space()='Signup']]
2024-01-02 15:01:858 INFO  HomePage :108 - Getting email already exist error : [[ChromeDriver: chrome on windows (5ca58652aba27c031329fe5da942bec8)] -> xpath: //p[normalize-space()='Email Address already exist!']]
2024-01-02 15:01:654 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:876 INFO  ProductPage :109 - Hovering mouse over Blue Top : [[[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p]]
2024-01-02 15:01:27 INFO  ProductPage :116 - Click on Blue Top Add to Cart button : [[[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //div[@class = 'productinfo text-center']/p]]
2024-01-02 15:01:453 INFO  ProductPage :144 - Clicking on the view cart link: [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //u[normalize-space()='View Cart']]
2024-01-02 15:01:480 INFO  ShoppingCartPage :55 - Getting shopiing cart text : [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //li[@class='active']]
2024-01-02 15:01:579 INFO  ShoppingCartPage :71 - Clicking on procced to checkout button: [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //a[normalize-space()='Proceed To Checkout']]
2024-01-02 15:01:108 INFO  ShoppingCartPage :75 - Clicking on register link in checkout popup: [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //u[normalize-space()='Register / Login']]
2024-01-02 15:01:268 INFO  HomePage :73 - Sending the name text to signup field : [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 15:01:389 INFO  HomePage :75 - Sending the email text to signup field : [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 15:01:115 INFO  HomePage :91 - Clicking on Signup button : [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //button[normalize-space()='Signup']]
2024-01-02 15:01:659 INFO  RegisterPage :104 - Selecting radio button Mrs.
2024-01-02 15:01:784 INFO  RegisterPage :107 - Sending password to password field[[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> id: password]
2024-01-02 15:01:977 INFO  RegisterPage :109 - Selecting day from Day dropdown in DOB12
2024-01-02 15:01:92 INFO  RegisterPage :111 - Selecting month from Month dropdown in DOBApril
2024-01-02 15:01:238 INFO  RegisterPage :113 - Selecting year from Year dropdown in DOB1993
2024-01-02 15:01:377 INFO  RegisterPage :115 - Sending firstname to First Name field[[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> id: first_name]
2024-01-02 15:01:559 INFO  RegisterPage :117 - Sending lastname to Last Name fieldDevani
